PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	Color	X	Y	XLen	YLen	XBin	YBin	
-180	-170	120	130	1	-171.8	0	126.9	0	1.337	0	1.479	0	1.539	0	1.484	0	1.226	0	120.3	0	113	0	105.8	0	109.5	0	121.8	0	112.4	0	124.5	0	179.2	0	-4	-180	120	10	10	-18	12	
-180	-170	140	150	2	-174	2.065	141.9	2.051	1.346	0.001	1.456	0.006	1.546	0.022	1.537	0.005	1.238	0.004	122.9	0.283	112.2	0.707	106.35	1.061	110.45	3.465	119.35	0.071	115.9	0.141	123.35	1.344	172.5	0.481	-4	-180	140	10	10	-18	14	
-180	-170	-180	-170	2	-175.2	5.876	-174.4	3.981	1.3	0.001	1.465	0.007	1.531	0.016	1.524	0.016	1.25	0.011	123.6	4.95	111.2	3.536	107.1	2.687	112.15	0.636	121.2	2.263	117.95	2.333	123.4	0.849	176.9	10.741	-3	-180	-180	10	10	-18	-18	
-180	-170	150	160	1	-173.4	0	156.2	0	1.317	0	1.478	0	1.542	0	1.518	0	1.22	0	119.2	0	108.9	0	107.9	0	107.6	0	122.6	0	116	0	124.1	0	169.5	0	-2	-180	150	10	10	-18	15	
-180	-170	-170	-160	2	-172.2	2.751	-165.4	4.419	1.334	0.004	1.457	0.004	1.53	0.006	1.523	0.003	1.243	0.016	123	1.273	111.8	0.566	107.2	0.566	114.35	0.495	119.9	0.849	117.2	1.98	122.65	0.212	179	0.53	-3	-180	-170	10	10	-18	-17	
50	60	40	50	64	54.8	2.732	44.4	2.533	1.333	0.014	1.462	0.017	1.532	0.016	1.525	0.014	1.233	0.013	122.166	1.482	111.344	1.351	111.669	1.479	111.678	1.369	121.781	1.031	116.623	1.675	122.678	1.294	179.4	6.111	2	50	40	10	10	5	4	
50	60	30	40	41	55.9	2.479	35.3	2.828	1.334	0.016	1.464	0.016	1.53	0.017	1.524	0.013	1.233	0.014	121.751	1.728	112.124	1.827	111.593	1.289	111.829	1.604	121.063	1.444	117.09	1.222	122.459	0.975	178	5.761	2	50	30	10	10	5	3	
50	60	50	60	16	55.9	2.597	54.2	3.031	1.331	0.014	1.457	0.012	1.535	0.012	1.531	0.011	1.235	0.018	122.594	1.568	112.406	1.927	110.906	1.251	112.112	1.324	121.713	1.405	116.713	2.069	122.625	1.313	178.1	6.766	1	50	50	10	10	5	5	
50	60	20	30	14	57.5	1.52	26.6	3.152	1.336	0.009	1.467	0.015	1.535	0.011	1.526	0.021	1.235	0.017	122.364	1.07	112.157	1.237	112.614	1.168	111.621	1.155	120.707	1.416	116.764	1.463	122.579	0.791	181.1	4.447	3	50	20	10	10	5	2	
50	60	60	70	8	56.2	1.899	63.6	2.906	1.331	0.012	1.464	0.016	1.533	0.008	1.536	0.007	1.231	0.019	122.225	1.617	110.838	1.966	110.925	1.245	112.463	2.27	122.85	1.51	116.675	2.285	123.5	1.36	181.5	7.893	1	50	60	10	10	5	6	
50	60	-130	-120	6	56	2.487	-128.1	1.891	1.335	0.017	1.46	0.007	1.529	0.013	1.529	0.009	1.239	0.008	122.433	1.111	112.017	2.773	108.467	2.064	116.583	0.933	118.55	1.528	118.033	4.549	122.25	1.296	181.2	2.574	-2	50	-130	10	10	5	-13	
50	60	-150	-140	3	56.3	1.979	-146	3.876	1.331	0.01	1.472	0.018	1.502	0.04	1.54	0.012	1.244	0.011	120.2	2.594	112.1	1.664	107.933	0.85	116.167	2.371	120.433	0.252	116.8	2.343	122.2	0.721	185.3	5.257	-2	50	-150	10	10	5	-15	
50	60	-140	-130	3	57.6	1.627	-134.3	2.485	1.327	0.011	1.481	0.027	1.524	0.028	1.527	0.011	1.239	0.017	123.267	3.208	109.333	2.458	107.6	1.015	115.833	1.656	120.167	1.914	120.2	5.367	120.467	3.958	179.5	3.854	-2	50	-140	10	10	5	-14	
50	60	-160	-150	1	54.1	0	-153.9	0	1.309	0	1.45	0	1.531	0	1.506	0	1.223	0	123.7	0	108.1	0	112.9	0	115.5	0	123.4	0	116.4	0	123.8	0	185.8	0	3	50	-160	10	10	5	-16	
50	60	70	80	1	56.2	0	79.8	0	1.336	0	1.474	0	1.52	0	1.53	0	1.239	0	124.2	0	112.1	0	109.5	0	111.9	0	123.6	0	115	0	124.4	0	184.9	0	-1	50	70	10	10	5	7	
-140	-130	160	170	102	-135.3	2.736	163.8	2.398	1.332	0.013	1.455	0.014	1.537	0.018	1.525	0.013	1.231	0.013	122.784	1.583	111.752	1.537	109.131	1.625	110.463	1.74	121.728	1.212	115.769	1.614	123.257	1.373	176.6	7.849	-1	-140	160	10	10	-14	16	
-140	-130	130	140	144	-134.6	2.708	134.9	2.816	1.331	0.013	1.457	0.014	1.539	0.015	1.521	0.014	1.235	0.012	122.451	1.519	110.952	1.735	109.004	1.9	109.576	1.815	120.424	1.142	115.729	1.692	123.567	1.065	174.7	5.832	-1	-140	130	10	10	-14	13	
-140	-130	140	150	116	-135.1	2.665	145.3	2.907	1.332	0.019	1.455	0.012	1.537	0.018	1.522	0.013	1.232	0.011	122.573	1.474	111.345	1.793	109.212	1.556	109.516	2.268	120.944	1.216	115.799	1.447	123.336	1.069	173.3	6.271	-1	-140	140	10	10	-14	14	
-140	-130	10	20	10	-134.8	3.222	13.9	3.223	1.338	0.025	1.46	0.009	1.518	0.021	1.53	0.014	1.24	0.019	120.65	2.65	112.31	2.346	112.08	1.27	111.04	1.425	119.39	1.138	116.54	2.082	123.14	1.913	178.9	7.788	2	-140	10	10	10	-14	1	
-140	-130	150	160	155	-135.2	3.093	155.1	2.888	1.331	0.014	1.455	0.013	1.537	0.021	1.52	0.012	1.232	0.011	122.38	1.476	111.97	1.993	109.452	1.542	109.855	2.079	121.597	1.008	116.227	1.584	123.248	1.218	174.2	6.966	-1	-140	150	10	10	-14	15	
-140	-130	90	100	13	-134.9	2.978	95.2	3.434	1.335	0.013	1.467	0.012	1.522	0.011	1.528	0.005	1.232	0.012	122.677	1.265	111.408	2.143	107.954	2.087	111.292	0.993	121.038	1.055	115.692	1.635	123.6	0.945	184.6	5.981	-2	-140	90	10	10	-14	9	
-140	-130	100	110	18	-133.7	2.482	106.8	2.778	1.328	0.013	1.461	0.016	1.528	0.018	1.526	0.014	1.236	0.008	123.233	1.597	111.344	1.276	107.3	2.061	110.894	1.72	120.378	1.123	115.794	1.507	123.461	0.807	181	5.942	-3	-140	100	10	10	-14	10	
-140	-130	120	130	91	-133.9	2.668	125.5	2.888	1.332	0.012	1.459	0.011	1.534	0.016	1.52	0.012	1.233	0.012	122.67	1.523	111.225	1.731	108.066	1.425	110.044	1.451	120.22	1.077	115.757	1.607	123.516	1.082	177.8	5.055	-2	-140	120	10	10	-14	12	
-140	-130	40	50	10	-134.1	3.309	44.7	2.108	1.329	0.014	1.461	0.014	1.531	0.015	1.523	0.011	1.229	0.007	123.5	2.156	110.9	1.629	110.18	1.552	111.75	2.119	121.99	1.149	117	2.339	123.06	1.082	183.6	9.377	0	-140	40	10	10	-14	4	
-140	-130	-180	-170	5	-137.2	2.256	-177.8	1.717	1.339	0.01	1.441	0.015	1.533	0.008	1.528	0.008	1.237	0.009	122.92	2.024	111.96	0.802	108.42	0.63	110.62	2.524	120.26	1.534	115.5	0.99	123.44	0.68	177.8	8.735	-2	-140	-180	10	10	-14	-18	
-140	-130	170	180	23	-134.9	2.821	172.7	2.24	1.337	0.023	1.454	0.026	1.534	0.015	1.521	0.012	1.233	0.015	122.97	2.145	111.552	1.828	108.826	1.956	110.57	1.884	121.491	1.011	116.152	2.335	123.87	1.49	177.4	8.239	-1	-140	170	10	10	-14	17	
-140	-130	50	60	2	-135.4	5.211	54.7	4.525	1.334	0.005	1.474	0.005	1.538	0.003	1.526	0.001	1.229	0.001	120.75	1.626	111.05	2.051	109	1.556	112.65	1.061	121.95	0.495	117	0.566	124.35	0.495	181.3	17.041	-1	-140	50	10	10	-14	5	
-140	-130	110	120	34	-135	3.014	115.8	3.001	1.333	0.013	1.462	0.011	1.532	0.012	1.524	0.011	1.238	0.011	122.421	1.096	111.665	1.859	107.944	1.795	110.421	1.243	120.091	1.225	116.171	1.223	123.509	1.071	180.1	7.232	-2	-140	110	10	10	-14	11	
-140	-130	-10	0	7	-134.3	2.486	-5	3.325	1.337	0.011	1.456	0.016	1.544	0.012	1.521	0.009	1.235	0.013	121.914	1.774	110.614	1.401	115	1.771	108.143	1.183	118.286	1.94	117.129	2.017	123.057	0.974	186.2	3.049	5	-140	-10	10	10	-14	-1	
-140	-130	30	40	6	-132.7	2.86	35.9	2.82	1.334	0.007	1.459	0.024	1.524	0.016	1.515	0.014	1.236	0.012	122.8	2	111.55	0.999	111.1	1.527	111.017	1.065	121.15	0.723	116.883	2.595	123.25	1.266	175.7	5.02	1	-140	30	10	10	-14	3	
-140	-130	20	30	8	-136.2	2.825	25.5	2.675	1.333	0.021	1.457	0.009	1.533	0.022	1.53	0.017	1.236	0.011	121.4	3.159	111.775	1.194	112.163	1.855	110.7	2.198	119.95	0.632	117.438	1.091	122.763	1.08	178.5	7.387	2	-140	20	10	10	-14	2	
-140	-130	-170	-160	3	-135.8	1.055	-165	0.383	1.329	0.004	1.457	0.01	1.547	0.02	1.53	0.008	1.238	0.007	122	1.114	110.967	1.06	107.633	1.301	116.367	1.665	123.267	1.518	115.467	1.365	122.367	2.25	182.4	6.303	-2	-140	-170	10	10	-14	-17	
-140	-130	-20	-10	6	-131.5	0.917	-16	3.132	1.332	0.012	1.455	0.012	1.539	0.012	1.517	0.017	1.242	0.012	121.35	1.634	111.15	1.242	115.3	1.416	109	1.035	118.25	0.779	117.283	0.611	122.867	1.122	183.6	3.957	5	-140	-20	10	10	-14	-2	
-140	-130	80	90	3	-133.8	2.95	85	3.306	1.337	0.005	1.476	0.01	1.511	0.013	1.533	0.008	1.241	0.016	123.233	1.286	112.267	0.493	105.3	0.529	113.167	0.777	119.933	0.907	114.933	1.845	123.533	0.737	193.3	0.796	-5	-140	80	10	10	-14	8	
-140	-130	-150	-140	1	-131.9	0	-142.5	0	1.345	0	1.445	0	1.543	0	1.518	0	1.248	0	120.2	0	113.4	0	109.3	0	112.4	0	119.6	0	115.3	0	123.9	0	194.8	0	-1	-140	-150	10	10	-14	-15	
-140	-130	0	10	5	-134.8	3.431	4.2	2.791	1.338	0.017	1.453	0.009	1.548	0.019	1.521	0.017	1.24	0.007	121.12	0.789	111.1	0.992	113.78	1.422	109.88	1.023	118.58	0.507	115.22	0.958	123.82	1.105	180.5	3.706	4	-140	0	10	10	-14	0	
-140	-130	70	80	4	-135.6	3.844	75.9	2.857	1.354	0.043	1.475	0.011	1.53	0.016	1.531	0.023	1.239	0.011	123.175	0.263	111.275	1.394	108.225	2.277	112.225	2.004	121.475	1.09	114.675	1.195	124.45	0.87	186.7	6.72	-2	-140	70	10	10	-14	7	
-140	-130	60	70	3	-134.1	2.977	65.9	4.044	1.339	0.009	1.45	0.013	1.532	0.003	1.537	0.008	1.228	0.005	122.733	1.38	111.833	1.328	109.933	1.65	110.767	1.012	122.033	0.777	115.533	1.29	122.9	0.3	182.4	3.757	-0	-140	60	10	10	-14	6	
-140	-130	-80	-70	2	-134.7	1.881	-75.8	3.719	1.31	0.018	1.453	0.008	1.515	0.006	1.528	0.005	1.234	0.009	122.05	2.616	109.7	2.121	108.35	3.041	116.8	1.273	121.45	2.758	117.75	0.636	121.75	0.495	179.1	2.857	-2	-140	-80	10	10	-14	-8	
-140	-130	-110	-100	1	-136.7	0	-101.7	0	1.341	0	1.46	0	1.506	0	1.509	0	1.247	0	119.2	0	110.4	0	109.9	0	117.5	0	121.3	0	115.4	0	124.5	0	173.8	0	-0	-140	-110	10	10	-14	-11	
-140	-130	-30	-20	3	-135.5	3.145	-21.9	0.349	1.337	0.003	1.462	0.012	1.529	0.007	1.52	0.019	1.234	0.014	121.667	0.764	109.967	1.193	115.2	0.721	108.833	0.551	119.1	0.624	116.533	1.021	123.667	0.666	191.8	4.591	5	-140	-30	10	10	-14	-3	
-140	-130	-100	-90	1	-133.2	0	-95.4	0	1.351	0	1.46	0	1.526	0	1.521	0	1.234	0	120.8	0	110	0	109.1	0	116.6	0	120.9	0	116.2	0	122.4	0	183.5	0	-1	-140	-100	10	10	-14	-10	
-140	-130	-70	-60	1	-132.3	0	-65.3	0	1.346	0	1.478	0	1.53	0	1.522	0	1.226	0	122.9	0	109.4	0	110.2	0	115	0	121.4	0	117	0	123	0	180.9	0	0	-140	-70	10	10	-14	-7	
-140	-130	-40	-30	1	-139.9	0	-39.8	0	1.283	0	1.431	0	1.527	0	1.523	0	1.282	0	124.6	0	110.3	0	112.6	0	112.8	0	114.6	0	113.9	0	125.7	0	190.4	0	3	-140	-40	10	10	-14	-4	
-140	-130	-160	-150	1	-130.8	0	-156.1	0	1.327	0	1.447	0	1.512	0	1.533	0	1.242	0	123	0	114.7	0	109.2	0	110	0	123.4	0	117.9	0	123.4	0	178.7	0	-1	-140	-160	10	10	-14	-16	
-50	-40	-50	-40	17	-47.9	1.798	-46	2.32	1.331	0.019	1.458	0.014	1.535	0.015	1.524	0.024	1.229	0.009	122.471	1.345	108.647	1.855	113.112	3.332	110.841	1.336	120.682	1.389	116.706	2.064	122.171	1.309	184.8	4.915	3	-50	-50	10	10	-5	-5	
-50	-40	-60	-50	7	-47.6	2.32	-55.5	2.436	1.339	0.004	1.457	0.012	1.539	0.017	1.526	0.015	1.237	0.013	122.657	1.683	110.471	3.053	111.686	1.974	109.843	2.827	121.486	0.997	115.571	1.422	122.771	0.793	186.2	3.667	2	-50	-60	10	10	-5	-6	
-50	-40	130	140	17	-47.5	1.793	134.3	3.098	1.336	0.011	1.46	0.015	1.536	0.017	1.526	0.014	1.232	0.011	121.859	1.043	109.029	1.201	110.106	1.369	109.859	1.322	120.988	0.989	116.012	1.78	122.9	1.035	180.6	6.568	0	-50	130	10	10	-5	13	
-50	-40	120	130	9	-46.5	3.367	126.9	3.019	1.328	0.01	1.463	0.01	1.531	0.022	1.523	0.013	1.237	0.015	122.267	1.877	108.6	1.581	110.956	1.579	109.567	0.949	120.478	0.583	115.667	1.859	123.511	1.697	180.6	7.462	1	-50	120	10	10	-5	12	
-50	-40	140	150	4	-47.8	2.568	143.8	4.092	1.329	0.009	1.452	0.009	1.53	0.016	1.531	0.015	1.231	0.01	121.675	1.974	109.775	1.65	110.175	0.814	109.125	2.547	120.55	0.545	116.65	0.785	122.3	1.627	181.7	4.5	0	-50	140	10	10	-5	14	
-50	-40	-40	-30	6	-48.5	1.366	-35.6	4.249	1.337	0.012	1.449	0.018	1.566	0.026	1.508	0.024	1.232	0.017	122.2	1.333	110.383	2.373	114.6	4.05	107.45	7.483	120.417	1.199	117.75	1.473	121.867	1.054	184.1	3.51	5	-50	-40	10	10	-5	-4	
-50	-40	150	160	2	-47.7	0.792	154.1	3.458	1.344	0.027	1.449	0.015	1.541	0	1.523	0.013	1.242	0.016	123.2	1.98	109.45	0.778	110.65	0.212	111.2	1.273	121.95	0.071	115	2.404	122.4	0.283	177.6	4.702	1	-50	150	10	10	-5	15	
-50	-40	110	120	1	-48.3	0	114	0	1.345	0	1.464	0	1.523	0	1.533	0	1.219	0	123.6	0	109.1	0	111.2	0	111.2	0	122.7	0	116.3	0	123.2	0	192.6	0	1	-50	110	10	10	-5	11	
-50	-40	-70	-60	1	-47.3	0	-60.4	0	1.35	0	1.452	0	1.543	0	1.516	0	1.259	0	122.7	0	110.1	0	111.8	0	111.9	0	118.4	0	119.2	0	122.3	0	189.7	0	2	-50	-70	10	10	-5	-7	
-50	-40	-80	-70	1	-41.2	0	-70.3	0	1.348	0	1.453	0	1.555	0	1.54	0	1.257	0	122	0	107.5	0	114.1	0	109.5	0	119.1	0	115.9	0	122.8	0	188.9	0	4	-50	-80	10	10	-5	-8	
60	70	20	30	35	64.4	2.633	26	2.868	1.332	0.016	1.459	0.016	1.531	0.019	1.524	0.016	1.234	0.017	123.057	1.681	112.274	1.507	113.254	0.973	110.911	1.844	120.477	1.175	116.694	1.79	122.629	1.526	177.5	5.765	3	60	20	10	10	6	2	
60	70	-130	-120	1	63.6	0	-125.1	0	1.344	0	1.47	0	1.527	0	1.528	0	1.241	0	122.5	0	110	0	108.8	0	116.3	0	119.7	0	117	0	123	0	173.4	0	-1	60	-130	10	10	6	-13	
60	70	0	10	4	67.7	3.362	7.6	1.62	1.328	0.009	1.46	0.005	1.545	0.025	1.521	0.013	1.243	0.003	123.475	0.479	113.025	0.943	113.9	0.876	110.875	0.911	118.9	0.476	116.425	0.822	123.525	1.072	182.8	1.155	4	60	0	10	10	6	0	
60	70	30	40	28	63.6	2.457	33.9	2.612	1.333	0.013	1.46	0.013	1.528	0.015	1.526	0.011	1.233	0.011	122.296	1.351	112.739	1.195	111.943	1.055	111.632	1.183	120.796	1.294	116.782	1.574	122.439	1.117	177.1	6.786	2	60	30	10	10	6	3	
60	70	40	50	18	62.7	2.253	44.2	2.765	1.336	0.015	1.461	0.012	1.528	0.014	1.531	0.01	1.23	0.01	122.933	1.433	112.617	1.301	111.306	1.543	112.189	1.537	121.439	1.232	116.756	1.202	122.633	0.712	177.3	5.371	1	60	40	10	10	6	4	
60	70	50	60	5	62.2	2.878	52.8	3.307	1.336	0.01	1.465	0.005	1.526	0.025	1.531	0.018	1.232	0.015	122.28	1.725	112.28	1.489	111.9	1.349	111.7	1.29	121.46	0.513	116.48	1.956	122.32	1.705	180.2	6.399	2	60	50	10	10	6	5	
60	70	10	20	21	66	2.341	15.8	3.224	1.328	0.013	1.456	0.009	1.53	0.014	1.521	0.014	1.234	0.016	124.329	1.292	112.762	1.351	113.524	1.27	111.21	1.306	119.8	0.831	116.319	1.643	123.138	0.779	177.1	6.008	4	60	10	10	10	6	1	
60	70	-120	-110	1	62	0	-116.5	0	1.321	0	1.47	0	1.545	0	1.508	0	1.257	0	124.9	0	108.4	0	110.3	0	119.9	0	117	0	115.3	0	124.3	0	175.1	0	0	60	-120	10	10	6	-12	
60	70	-160	-150	1	63.9	0	-159.4	0	1.341	0	1.473	0	1.544	0	1.533	0	1.24	0	122.7	0	111.5	0	109.9	0	116	0	120.2	0	116.3	0	122.4	0	187.6	0	-0	60	-160	10	10	6	-16	
60	70	60	70	2	62.2	1.648	62.3	2.744	1.337	0.005	1.46	0.001	1.542	0.025	1.528	0.006	1.239	0.011	124.1	1.556	112.2	0.849	111.7	0.707	112.35	1.061	122.8	0.849	117.85	2.051	122.95	0.354	182.7	0.127	2	60	60	10	10	6	6	
60	70	-100	-90	1	62.7	0	-93.4	0	1.337	0	1.454	0	1.522	0	1.547	0	1.217	0	123.8	0	111.7	0	108.5	0	114.5	0	117.9	0	114.4	0	125.5	0	177.4	0	-2	60	-100	10	10	6	-10	
60	70	150	160	1	69.1	0	152.3	0	1.345	0	1.471	0	1.535	0	1.526	0	1.217	0	124.9	0	108.6	0	116.6	0	107.2	0	119.8	0	116.6	0	123.8	0	162	0	7	60	150	10	10	6	15	
-170	-160	120	130	5	-161.5	0.69	123.4	2.227	1.329	0.008	1.469	0.008	1.542	0.049	1.519	0.013	1.231	0.022	122.88	1.439	109.56	2.599	106.98	1.25	110.88	0.769	119.58	1.139	115.36	1.727	122.8	0.616	181.7	4.917	-3	-170	120	10	10	-17	12	
-170	-160	160	170	52	-163.9	2.84	164.9	2.599	1.329	0.011	1.457	0.01	1.533	0.015	1.522	0.01	1.235	0.011	122.096	1.516	111.687	1.349	108.096	1.69	110.667	1.658	121.135	1.164	116.544	1.569	122.81	1.211	173	7.346	-2	-170	160	10	10	-17	16	
-170	-160	170	180	24	-164.1	2.197	174.3	3.269	1.331	0.013	1.459	0.013	1.533	0.015	1.523	0.015	1.232	0.011	121.479	3.002	111.342	1.491	108.004	1.437	111.596	1.526	121.583	1.269	116.358	2.664	122.846	1.89	175.9	5.984	-2	-170	170	10	10	-17	17	
-170	-160	-180	-170	16	-165.2	3.147	-175.6	2.844	1.323	0.013	1.464	0.011	1.529	0.015	1.526	0.012	1.238	0.008	123.469	1.512	111.244	1.207	107.194	1.252	113.188	2.432	120.881	0.715	116.906	1.757	122.413	0.876	180.1	7.208	-3	-170	-180	10	10	-17	-18	
-170	-160	130	140	10	-162.7	2.138	136.4	3.401	1.332	0.015	1.457	0.009	1.532	0.012	1.518	0.01	1.235	0.017	120.65	1.762	109.44	1.347	109.11	1.075	109.97	1.84	119.76	0.969	116.64	1.67	123.16	1.487	174.5	6.036	-1	-170	130	10	10	-17	13	
-170	-160	-160	-150	2	-162.3	1.372	-152.1	0.085	1.339	0.007	1.463	0.003	1.542	0.001	1.537	0.002	1.238	0.001	119.35	0.212	109.15	0.212	108.3	0.99	115.25	0.071	120.55	0.212	116.45	0.778	123	0	182.1	0.134	-2	-170	-160	10	10	-17	-16	
-170	-160	40	50	1	-166.6	0	41.3	0	1.332	0	1.467	0	1.521	0	1.528	0	1.22	0	121	0	111.7	0	109.5	0	110.6	0	121.2	0	117.8	0	123.5	0	190.9	0	-1	-170	40	10	10	-17	4	
-170	-160	150	160	38	-163.8	2.596	156.3	2.856	1.331	0.011	1.458	0.015	1.538	0.015	1.519	0.014	1.237	0.014	121.829	2.317	111.118	1.476	108.426	1.259	110	1.292	120.708	0.911	116.474	1.902	122.679	1.335	172.9	6.649	-2	-170	150	10	10	-17	15	
-170	-160	100	110	2	-161.3	0.707	105.7	0.955	1.343	0.011	1.454	0.007	1.53	0.009	1.536	0.003	1.241	0.007	122.15	0.071	110.35	0.919	105.75	1.768	111.6	0.283	119.95	0.495	114.3	2.121	123.85	0.495	185.9	4.214	-4	-170	100	10	10	-17	10	
-170	-160	140	150	15	-163.2	2.28	145.8	2.424	1.33	0.013	1.453	0.009	1.54	0.012	1.521	0.013	1.231	0.01	122.74	2.912	110.653	1.04	108.413	1.386	109.193	1.276	120.253	1.131	117.367	1.831	122.14	1.151	172.5	4.301	-2	-170	140	10	10	-17	14	
-170	-160	-150	-140	1	-167.4	0	-147.4	0	1.334	0	1.461	0	1.551	0	1.521	0	1.234	0	120.6	0	107.9	0	110	0	114.1	0	119.3	0	117.6	0	122	0	179.6	0	0	-170	-150	10	10	-17	-15	
-170	-160	110	120	4	-163.7	3.667	116.6	3.733	1.339	0.007	1.464	0.016	1.536	0.016	1.526	0.014	1.237	0.008	121.275	0.896	110.775	2.907	107.6	0.983	110.375	1.156	119.925	1.307	115.95	1.801	123.4	1.435	181.1	7.271	-2	-170	110	10	10	-17	11	
-170	-160	-60	-50	1	-166.7	0	-56.1	0	1.327	0	1.48	0	1.553	0	1.53	0	1.247	0	122	0	114.2	0	109.6	0	112.3	0	121.2	0	116.3	0	124.2	0	197.1	0	-0	-170	-60	10	10	-17	-6	
-170	-160	90	100	2	-163.5	3.422	94.3	0.53	1.325	0.001	1.478	0.008	1.499	0.033	1.534	0.004	1.221	0.003	121.05	0.071	113.2	2.263	106.05	3.182	111.7	2.828	120.3	1.414	118.45	2.333	122.55	0.919	183.5	1.322	-4	-170	90	10	10	-17	9	
-170	-160	20	30	1	-160.1	0	26.3	0	1.328	0	1.484	0	1.527	0	1.509	0	1.226	0	119.9	0	112	0	113.2	0	111	0	120.2	0	118.7	0	122.1	0	183.9	0	3	-170	20	10	10	-17	2	
-170	-160	10	20	1	-160.8	0	13.1	0	1.308	0	1.461	0	1.536	0	1.531	0	1.24	0	115.8	0	108.8	0	114	0	110.4	0	114.8	0	120.3	0	122.3	0	164.7	0	4	-170	10	10	10	-17	1	
-10	0	-10	0	1	-0.3	0	-1.6	0	1.33	0	1.353	0	1.365	0	1.438	0	1.245	0	106	0	127.2	0	110.4	0	120.7	0	133	0	125	0	0	0	187.2	0	0	-10	-10	10	10	-1	-1	
-40	-30	120	130	2	-37.1	3.196	124	1.987	1.335	0.025	1.437	0.006	1.528	0.001	1.528	0.014	1.236	0.004	124.5	1.414	110.2	0.424	111.7	0.849	108.5	0.283	121.05	0.636	116.75	0.212	123.65	0.495	186.5	10.225	2	-40	120	10	10	-4	12	
-40	-30	-60	-50	1	-37.8	0	-54.3	0	1.329	0	1.44	0	1.555	0	1.524	0	1.241	0	121.5	0	111.5	0	113.1	0	110.8	0	121.4	0	117.2	0	123	0	189.7	0	3	-40	-60	10	10	-4	-6	
80	90	-10	0	5	83.3	2.794	-4.6	1.655	1.328	0.017	1.453	0.003	1.546	0.009	1.528	0.017	1.229	0.01	127.54	1.627	114.62	0.753	113	1.713	109.36	0.297	119.02	0.455	117.04	1.94	123.18	1.452	179.9	4.752	3	80	-10	10	10	8	-1	
80	90	0	10	1	80.7	0	3.5	0	1.316	0	1.463	0	1.55	0	1.517	0	1.25	0	122.8	0	114	0	113.2	0	112.9	0	117.5	0	114.9	0	124.7	0	173.3	0	3	80	0	10	10	8	0	
80	90	100	110	1	84.7	0	106.2	0	1.344	0	1.462	0	1.515	0	1.55	0	1.234	0	128.5	0	114.5	0	108.2	0	111.2	0	122.3	0	115.8	0	123.3	0	183.9	0	-2	80	100	10	10	8	10	
30	40	-120	-110	1	39	0	-111.3	0	1.337	0	1.471	0	1.575	0	1.512	0	1.232	0	125.9	0	112.3	0	112.4	0	113.8	0	120.6	0	113.7	0	124.6	0	186.3	0	2	30	-120	10	10	3	-12	
90	100	-10	0	1	92	0	-6.6	0	1.342	0	1.48	0	1.522	0	1.508	0	1.231	0	126.1	0	113	0	114.3	0	110.2	0	119.9	0	113.7	0	123.7	0	186.5	0	4	90	-10	10	10	9	-1	
-30	-20	-70	-60	1	-26.7	0	-61.6	0	1.312	0	1.453	0	1.564	0	1.502	0	1.26	0	124.5	0	111.9	0	115.9	0	112.1	0	120	0	121.9	0	127.2	0	189.9	0	6	-30	-70	10	10	-3	-7	
